wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
wall_stone,shelf,shelf,shelf,shelf,shelf,shelf,shelf,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,door,flagstone,flagstone,flagstone,table,table,table,table,table,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,table,table,table,table,table,flagstone,flagstone,flagstone,wall_stone
wall_stone,shelf,shelf,shelf,shelf,shelf,shelf,shelf,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,wall_stone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,table,table,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,wall_stone
wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,door,flagstone,flagstone,flagstone,flagstone,shelf,shelf,shelf,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,shelf,shelf,shelf,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
