wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,anvil,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,anvil,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,hearth,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,anvil,flagstone,flagstone,door,flagstone,flagstone,flagstone,hearth,flagstone,flagstone,flagstone,door,flagstone,flagstone,anvil,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,flagstone,flagstone,flagstone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,crate,crate,crate,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,flagstone,flagstone,pillar,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,door,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,barrel,flagstone,flagstone,door,flagstone,flagstone,barrel,flagstone,flagstone,door,flagstone,flagstone,flagstone,stair,flagstone,flagstone,flagstone,wall_stone
wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,flagstone,wall_stone
wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone,wall_stone
